5001500	Godslayer Estoc
5001600	Frost Estoc
5001700	Aberrant Estoc
5001800	Bloodflame Estoc
5001900	Rotten Estoc
5002000	Storm Estoc
5002100	Mystic Estoc
5010000	Cleanrot Knight's Sword
5010100	Cleanrot Knight's Heavy Sword
5010200	Cleanrot Knight's Keen Sword
5010300	Cleanrot Knight's Quality Sword
5010400	Cleanrot Knight's Glint Sword
5010500	Cleanrot Knight's Dragonkin Sword
5010600	Cleanrot Knight's Gravity Sword
5010700	Cleanrot Knight's Flame Sword
5010800	Cleanrot Knight's Golden Sword
5010900	Cleanrot Knight's Draconic Sword
5011000	Cleanrot Knight's Bestial Sword
5011100	Cleanrot Knight's Night Sword
5011200	Cleanrot Knight's Lava Sword
5011300	Cleanrot Knight's Frenzy Sword
5011400	Cleanrot Knight's Death Sword
5011500	Cleanrot Knight's Godslayer Sword
5011600	Cleanrot Knight's Frost Sword
5011700	Cleanrot Knight's Aberrant Sword
5011800	Cleanrot Knight's Bloodflame Sword
5011900	Cleanrot Knight's Rotten Sword
5012000	Cleanrot Knight's Storm Sword
5012100	Cleanrot Knight's Mystic Sword
5020000	Rapier
5020100	Heavy Rapier
5020200	Keen Rapier
5020300	Quality Rapier
5020400	Glint Rapier
5020500	Dragonkin Rapier
5020600	Gravity Rapier
5020700	Flame Rapier
5020800	Golden Rapier
5020900	Draconic Rapier
5021000	Bestial Rapier
5021100	Night Rapier
5021200	Lava Rapier
5021300	Frenzy Rapier
5021400	Death Rapier
5021500	Godslayer Rapier
5021600	Frost Rapier
5021700	Aberrant Rapier
5021800	Bloodflame Rapier
5021900	Rotten Rapier
5022000	Storm Rapier
5022100	Mystic Rapier
5030000	Rogier's Rapier
5030100	Rogier's Heavy Rapier
5030200	Rogier's Keen Rapier
5030300	Rogier's Quality Rapier
5030400	Rogier's Glint Rapier
5030500	Rogier's Dragonkin Rapier
5030600	Rogier's Gravity Rapier
5030700	Rogier's Flame Rapier
5030800	Rogier's Golden Rapier
5030900	Rogier's Draconic Rapier
5031000	Rogier's Bestial Rapier
5031100	Rogier's Night Rapier
5031200	Rogier's Lava Rapier
5031300	Rogier's Frenzy Rapier
5031400	Rogier's Death Rapier
5031500	Rogier's Godslayer Rapier
5031600	Rogier's Frost Rapier
5031700	Rogier's Aberrant Rapier
5031800	Rogier's Bloodflame Rapier
5031900	Rogier's Rotten Rapier
5032000	Rogier's Storm Rapier
5032100	Rogier's Mystic Rapier
5040000	Antspur Rapier
5040100	Heavy Antspur Rapier
5040200	Keen Antspur Rapier
5040300	Quality Antspur Rapier
5040400	Glint Antspur Rapier
5040500	Dragonkin Antspur Rapier
5040600	Gravity Antspur Rapier
5040700	Flame Antspur Rapier
5040800	Golden Antspur Rapier
5040900	Draconic Antspur Rapier
5041000	Bestial Antspur Rapier
5041100	Night Antspur Rapier
5041200	Lava Antspur Rapier
5050000	Frozen Needle
5060000	Noble's Estoc
5060100	Noble's Heavy Estoc
5060200	Noble's Keen Estoc
5060300	Noble's Quality Estoc
5060400	Noble's Glint Estoc
5060500	Noble's Dragonkin Estoc
5060600	Noble's Gravity Estoc
5060700	Noble's Flame Estoc
5060800	Noble's Golden Estoc
5060900	Noble's Draconic Estoc
5061000	Noble's Bestial Estoc
5061100	Noble's Night Estoc
5061200	Noble's Lava Estoc
5061300	Noble's Frenzy Estoc
5061400	Noble's Death Estoc
5061500	Noble's Godslayer Estoc
5061600	Noble's Frost Estoc
5061700	Noble's Aberrant Estoc
5061800	Noble's Bloodflame Estoc
5061900	Noble's Rotten Estoc
5062000	Noble's Storm Estoc
5062100	Noble's Mystic Estoc
5070000	Thorn of the Guilty
5080000	Foil of Caddock
5090000	Quicksilver Rapier
6000000	Bloody Helice
6010000	Godskin Stitcher
6010100	Heavy Godskin Stitcher
6010200	Keen Godskin Stitcher
6010300	Quality Godskin Stitcher
6010400	Glint Godskin Stitcher
6010500	Dragonkin Godskin Stitcher
6010600	Gravity Godskin Stitcher
6010700	Flame Godskin Stitcher
6010800	Golden Godskin Stitcher
6010900	Draconic Godskin Stitcher
6011000	Bestial Godskin Stitcher
6011100	Night Godskin Stitcher
6011200	Lava Godskin Stitcher
6020000	Great Épée
6020100	Heavy Great Épée
6020200	Keen Great Épée
6020300	Quality Great Épée
6020400	Glint Great Épée
6020500	Dragonkin Great Épée
6020600	Gravity Great Épée
6020700	Flame Great Épée
6020800	Golden Great Épée
6020900	Draconic Great Épée
6021000	Bestial Great Épée
6021100	Night Great Épée
6021200	Lava Great Épée
6021300	Frenzy Great Épée
6021400	Death Great Épée
6021500	Godslayer Great Épée
6021600	Frost Great Épée
6021700	Aberrant Great Épée
6021800	Bloodflame Great Épée
6021900	Rotten Great Épée
6022000	Storm Great Épée
6022100	Mystic Great Épée
6030000	Carwyn's Épée
6040000	Dragon King's Cragblade
6050000	Estoc of the Serpent Priest
6500000	Queelign's Greatsword
6500100	Queelign's Heavy Greatsword
6500200	Queelign's Keen Greatsword
6500300	Queelign's Quality Greatsword
6500400	Queelign's Fire Greatsword
6500500	Queelign's Flame Art Greatsword
6500600	Queelign's Lightning Greatsword
6500700	Queelign's Sacred Greatsword
6500800	Queelign's Magic Greatsword
6500900	Queelign's Cold Greatsword
6501000	Queelign's Poison Greatsword
6501100	Queelign's Blood Greatsword
6501200	Queelign's Occult Greatsword
6900000	[ERROR]
7000000	Falchion
7000100	Heavy Falchion
7000200	Keen Falchion
7000300	Quality Falchion
7000400	Glint Falchion
7000500	Dragonkin Falchion
7000600	Gravity Falchion
7000700	Flame Falchion
7000800	Golden Falchion
7000900	Draconic Falchion
7001000	Bestial Falchion
7001100	Night Falchion
7001200	Lava Falchion
7001300	Frenzy Falchion
7001400	Death Falchion
7001500	Godslayer Falchion
7001600	Frost Falchion
7001700	Aberrant Falchion
7001800	Bloodflame Falchion
7001900	Rotten Falchion
7002000	Storm Falchion
7002100	Mystic Falchion
7010000	Beastman's Curved Sword
7010100	Beastman's Heavy Curved Sword
7010200	Beastman's Keen Curved Sword
7010300	Beastman's Quality Curved Sword
7010400	Beastman's Glint Curved Sword
7010500	Beastman's Dragonkin Curved Sword
7010600	Beastman's Gravity Curved Sword
7010700	Beastman's Flame Curved Sword
7010800	Beastman's Golden Curved Sword
7010900	Beastman's Draconic Curved Sword
7011000	Beastman's Bestial Curved Sword
7011100	Beastman's Night Curved Sword
7011200	Beastman's Lava Curved Sword
7020000	Shotel
7020100	Heavy Shotel
7020200	Keen Shotel
7020300	Quality Shotel
7020400	Glint Shotel
7020500	Dragonkin Shotel
7020600	Gravity Shotel
7020700	Flame Shotel
7020800	Golden Shotel
7020900	Draconic Shotel
7021000	Bestial Shotel
7021100	Night Shotel
7021200	Lava Shotel
7021300	Frenzy Shotel
7021400	Death Shotel
7021500	Godslayer Shotel
7021600	Frost Shotel
7021700	Aberrant Shotel
7021800	Bloodflame Shotel
7021900	Rotten Shotel
7022000	Storm Shotel
7022100	Mystic Shotel
7030000	Shamshir
7030100	Heavy Shamshir
7030200	Keen Shamshir
7030300	Quality Shamshir
7030400	Glint Shamshir
7030500	Dragonkin Shamshir
7030600	Gravity Shamshir
7030700	Flame Shamshir
7030800	Golden Shamshir
7030900	Draconic Shamshir
7031000	Bestial Shamshir
7031100	Night Shamshir
7031200	Lava Shamshir
7031300	Frenzy Shamshir
7031400	Death Shamshir
7031500	Godslayer Shamshir
7031600	Frost Shamshir
7031700	Aberrant Shamshir
7031800	Bloodflame Shamshir
7031900	Rotten Shamshir
7032000	Storm Shamshir
7032100	Mystic Shamshir
7040000	Bandit's Curved Sword
7040100	Bandit's Heavy Curved Sword
7040200	Bandit's Keen Curved Sword
7040300	Bandit's Quality Curved Sword
7040400	Bandit's Glint Curved Sword
7040500	Bandit's Dragonkin Curved Sword
7040600	Bandit's Gravity Curved Sword
7040700	Bandit's Flame Curved Sword
7040800	Bandit's Golden Curved Sword
7040900	Bandit's Draconic Curved Sword
7041000	Bandit's Bestial Curved Sword
7041100	Bandit's Night Curved Sword
7041200	Bandit's Lava Curved Sword
7041300	Bandit's Frenzy Curved Sword
7041400	Bandit's Death Curved Sword
7041500	Bandit's Godslayer Curved Sword
7041600	Bandit's Frost Curved Sword
7041700	Bandit's Aberrant Curved Sword
7041800	Bandit's Bloodflame Curved Sword
7041900	Bandit's Rotten Curved Sword
7042000	Bandit's Storm Curved Sword
7042100	Bandit's Mystic Curved Sword
7050000	Magma Blade
7060000	Flowing Curved Sword
7060100	Flowing Heavy Curved Sword
7060200	Flowing Keen Curved Sword
7060300	Flowing Quality Curved Sword
7060400	Flowing Glint Curved Sword
7060500	Flowing Dragonkin Curved Sword
7060600	Flowing Gravity Curved Sword
7060700	Flowing Flame Curved Sword
7060800	Flowing Golden Curved Sword
7060900	Flowing Draconic Curved Sword
7061000	Flowing Bestial Curved Sword
7061100	Flowing Night Curved Sword
7061200	Flowing Lava Curved Sword
7070000	Wing of Astel
7080000	Scavenger's Curved Sword
7080100	Scavenger's Heavy Curved Sword
7080200	Scavenger's Keen Curved Sword
7080300	Scavenger's Quality Curved Sword
7080400	Scavenger's Glint Curved Sword
7080500	Scavenger's Dragonkin Curved Sword
7080600	Scavenger's Gravity Curved Sword
7080700	Scavenger's Flame Curved Sword
7080800	Scavenger's Golden Curved Sword
7080900	Scavenger's Draconic Curved Sword
7081000	Scavenger's Bestial Curved Sword
7081100	Scavenger's Night Curved Sword
7081200	Scavenger's Lava Curved Sword
7081300	Scavenger's Frenzy Curved Sword
7081400	Scavenger's Death Curved Sword
7081500	Scavenger's Godslayer Curved Sword
7081600	Scavenger's Frost Curved Sword
7081700	Scavenger's Aberrant Curved Sword
7081800	Scavenger's Bloodflame Curved Sword
7081900	Scavenger's Rotten Curved Sword
7082000	Scavenger's Storm Curved Sword
7082100	Scavenger's Mystic Curved Sword
7090000	Zephyr Blades
7090100	Heavy Sharktooth Curved Sword
7090200	Sharp Sharktooth Curved Sword
7090300	Quality Sharktooth Curved Sword
7090400	Flame Sharktooth Curved Sword
7090500	Pyromancy Sharktooth Curved Sword
7090600	Lightning Sharktooth Curved Sword
7090700	Blessed Sharktooth Curved Sword
7090800	Magic Sharktooth Curved Sword
7090900	Frost Sharktooth Curved Sword
7091000	Poison Sharktooth Curved Sword
7091100	Blood Sharktooth Curved Sword
7091200	Arcane Sharktooth Curved Sword
7100000	Eclipse Shotel
7110000	Serpent-God's Curved Sword
7110100	Serpent-God's Heavy Curved Sword
7110200	Serpent-God's Keen Curved Sword
7110300	Serpent-God's Quality Curved Sword
7110400	Serpent-God's Glint Curved Sword
7110500	Serpent-God's Dragonkin Curved Sword
7110600	Serpent-God's Gravity Curved Sword
7110700	Serpent-God's Flame Curved Sword
7110800	Serpent-God's Golden Curved Sword
7110900	Serpent-God's Draconic Curved Sword
7111000	Serpent-God's Bestial Curved Sword
7111100	Serpent-God's Night Curved Sword
7111200	Serpent-God's Lava Curved Sword
7111300	Serpent-God's Frenzy Curved Sword
7111400	Serpent-God's Death Curved Sword
7111500	Serpent-God's Godslayer Curved Sword
7111600	Serpent-God's Frost Curved Sword
7111700	Serpent-God's Aberrant Curved Sword
7111800	Serpent-God's Bloodflame Curved Sword
7111900	Serpent-God's Rotten Curved Sword
7112000	Serpent-God's Storm Curved Sword
7112100	Serpent-God's Mystic Curved Sword
7120000	Mantis Blade
7120100	Heavy Mantis Blade
7120200	Keen Mantis Blade
7120300	Quality Mantis Blade
7120400	Glint Mantis Blade
7120500	Dragonkin Mantis Blade
7120600	Gravity Mantis Blade
7120700	Flame Mantis Blade
7120800	Golden Mantis Blade
7120900	Draconic Mantis Blade
7121000	Bestial Mantis Blade
7121100	Night Mantis Blade
7121200	Lava Mantis Blade
7140000	Scimitar
7140100	Heavy Scimitar
7140200	Keen Scimitar
7140300	Quality Scimitar
7140400	Glint Scimitar
7140500	Dragonkin Scimitar
7140600	Gravity Scimitar
7140700	Flame Scimitar
7140800	Golden Scimitar
7140900	Draconic Scimitar
7141000	Bestial Scimitar
7141100	Night Scimitar
7141200	Lava Scimitar
7141300	Frenzy Scimitar
7141400	Death Scimitar
7141500	Godslayer Scimitar
7141600	Frost Scimitar
7141700	Aberrant Scimitar
7141800	Bloodflame Scimitar
7141900	Rotten Scimitar
7142000	Storm Scimitar
7142100	Mystic Scimitar
7150000	Grossmesser
7150100	Heavy Grossmesser
7150200	Keen Grossmesser
7150300	Quality Grossmesser
7150400	Glint Grossmesser
7150500	Dragonkin Grossmesser
7150600	Gravity Grossmesser
7150700	Flame Grossmesser
7150800	Golden Grossmesser
7150900	Draconic Grossmesser
7151000	Bestial Grossmesser
7151100	Night Grossmesser
7151200	Lava Grossmesser
7151300	Frenzy Grossmesser
7151400	Death Grossmesser
7151500	Godslayer Grossmesser
7151600	Frost Grossmesser
7151700	Aberrant Grossmesser
7151800	Bloodflame Grossmesser
7151900	Rotten Grossmesser
7152000	Storm Grossmesser
7152100	Mystic Grossmesser
7160000	Blade of Scarlet Bloom
7170000	Godskin Flayer
7180000	Nomad's Kilij
7500000	Spirit Sword
7510000	Falx
7520000	Dancing Blade of Ranah
7530000	Horned Warrior's Sword
8010000	Onyx Lord's Greatsword
8020000	Dismounter
8020100	Heavy Dismounter
8020200	Keen Dismounter
8020300	Quality Dismounter
8020400	Glint Dismounter
8020500	Dragonkin Dismounter
8020600	Gravity Dismounter
8020700	Flame Dismounter
8020800	Golden Dismounter
8020900	Draconic Dismounter
8021000	Bestial Dismounter
8021100	Night Dismounter
8021200	Lava Dismounter
8021300	Frenzy Dismounter
8021400	Death Dismounter
8021500	Godslayer Dismounter
8021600	Frost Dismounter
8021700	Aberrant Dismounter
8021800	Bloodflame Dismounter
8021900	Rotten Dismounter
8022000	Storm Dismounter
8022100	Mystic Dismounter
8030000	Bloodhound's Fang
8030100	Bloodhound's Heavy Fang
8030200	Bloodhound's Keen Fang
8030300	Bloodhound's Quality Fang
8030400	Bloodhound's Glint Fang
8030500	Bloodhound's Dragonkin Fang
8030600	Bloodhound's Gravity Fang
8030700	Bloodhound's Flame Fang
8030800	Bloodhound's Golden Fang
8030900	Bloodhound's Draconic Fang
8031000	Bloodhound's Bestial Fang
8031100	Bloodhound's Night Fang
8031200	Bloodhound's Lava Fang
8040000	Magma Wyrm's Scalesword
8050000	Zamor Curved Sword
8060000	Omen Cleaver
8060100	Heavy Omen Cleaver
8060200	Keen Omen Cleaver
8060300	Quality Omen Cleaver
8060400	Glint Omen Cleaver
8060500	Dragonkin Omen Cleaver
8060600	Gravity Omen Cleaver
8060700	Flame Omen Cleaver
8060800	Golden Omen Cleaver
8060900	Draconic Omen Cleaver
8061000	Bestial Omen Cleaver
8061100	Night Omen Cleaver
8061200	Lava Omen Cleaver
8061300	Frenzy Omen Cleaver
8061400	Death Omen Cleaver
8061500	Godslayer Omen Cleaver
8061600	Frost Omen Cleaver
8061700	Aberrant Omen Cleaver
8061800	Bloodflame Omen Cleaver
8061900	Rotten Omen Cleaver
8062000	Storm Omen Cleaver
8062100	Mystic Omen Cleaver
8070000	Monk's Flameblade
8070100	Monk's Heavy Flameblade
8070200	Monk's Keen Flameblade
8070300	Monk's Quality Flameblade
8070400	Monk's Glint Flameblade
8070500	Monk's Dragonkin Flameblade
8070600	Monk's Gravity Flameblade
8070700	Monk's Flame Flameblade
8070800	Monk's Golden Flameblade
8070900	Monk's Draconic Flameblade
8071000	Monk's Bestial Flameblade
8071100	Monk's Night Flameblade
8071200	Monk's Lava Flameblade
8080000	Beastman's Cleaver
8080100	Beastman's Heavy Cleaver
8080200	Beastman's Keen Cleaver
8080300	Beastman's Quality Cleaver
8080400	Beastman's Glint Cleaver
8080500	Beastman's Dragonkin Cleaver
8080600	Beastman's Gravity Cleaver
8080700	Beastman's Flame Cleaver
8080800	Beastman's Golden Cleaver
8080900	Beastman's Draconic Cleaver
8081000	Beastman's Bestial Cleaver
8081100	Beastman's Night Cleaver
8081200	Beastman's Lava Cleaver
8090000	Three Finger Blade
8100000	Morgott's Cursed Sword
8110000	Holy Inferno Greatsword
8110100	Heavy Holy Inferno Greatsword
8110200	Keen Holy Inferno Greatsword
8110300	Quality Holy Inferno Greatsword
8110400	Glint Holy Inferno Greatsword
8110500	Dragonkin Holy Inferno Greatsword
8110600	Gravity Holy Inferno Greatsword
8110700	Flame Holy Inferno Greatsword
8110800	Golden Holy Inferno Greatsword
8110900	Draconic Holy Inferno Greatsword
8111000	Bestial Holy Inferno Greatsword
8111100	Night Holy Inferno Greatsword
8111200	Lava Holy Inferno Greatsword
8500000	Putrescence Cleaver
8510000	Freyja's Greatsword
8510100	Freyja's Heavy Greatsword
8510200	Freyja's Keen Greatsword
8510300	Freyja's Quality Greatsword
8510400	Freyja's Fire Greatsword
8510500	Freyja's Flame Art Greatsword
8510600	Freyja's Lightning Greatsword
8510700	Freyja's Sacred Greatsword
8510800	Freyja's Magic Greatsword
8510900	Freyja's Cold Greatsword
8511000	Freyja's Poison Greatsword
8511100	Freyja's Blood Greatsword
8511200	Freyja's Occult Greatsword
8520000	Horned Warrior's Greatsword
8530000	Demi-Dragon Cleaver
8530100	Heavy Demi-Dragon Cleaver
8530200	Keen Demi-Dragon Cleaver
8530300	Quality Demi-Dragon Cleaver
8530400	Glint Demi-Dragon Cleaver
8530500	Dragonkin Demi-Dragon Cleaver
8530600	Gravity Demi-Dragon Cleaver
8530700	Flame Demi-Dragon Cleaver
8530800	Golden Demi-Dragon Cleaver
8530900	Draconic Demi-Dragon Cleaver
8531000	Bestial Demi-Dragon Cleaver
8531100	Night Demi-Dragon Cleaver
8531200	Lava Demi-Dragon Cleaver
8531300	Frenzy Demi-Dragon Cleaver
8531400	Death Demi-Dragon Cleaver
8531500	Godslayer Demi-Dragon Cleaver
8531600	Frost Demi-Dragon Cleaver
8531700	Aberrant Demi-Dragon Cleaver
8531800	Bloodflame Demi-Dragon Cleaver
8531900	Rotten Demi-Dragon Cleaver
8532000	Storm Demi-Dragon Cleaver
8532100	Mystic Demi-Dragon Cleaver
8900000	[ERROR]
9000000	Uchigatana
9000100	Heavy Uchigatana
9000200	Keen Uchigatana
9000300	Quality Uchigatana
9000400	Glint Uchigatana
9000500	Dragonkin Uchigatana
9000600	Gravity Uchigatana
9000700	Flame Uchigatana
9000800	Golden Uchigatana
9000900	Draconic Uchigatana
9001000	Bestial Uchigatana
9001100	Night Uchigatana
9001200	Lava Uchigatana
9001300	Frenzy Uchigatana
9001400	Death Uchigatana
9001500	Godslayer Uchigatana
9001600	Frost Uchigatana
9001700	Aberrant Uchigatana
9001800	Bloodflame Uchigatana
9001900	Rotten Uchigatana
9002000	Storm Uchigatana
9002100	Mystic Uchigatana
9010000	Nagakiba
9010100	Heavy Nagakiba
9010200	Keen Nagakiba
9010300	Quality Nagakiba
9010400	Glint Nagakiba
9010500	Dragonkin Nagakiba
9010600	Gravity Nagakiba
9010700	Flame Nagakiba
9010800	Golden Nagakiba
9010900	Draconic Nagakiba
9011000	Bestial Nagakiba
9011100	Night Nagakiba
9011200	Lava Nagakiba
9011300	Frenzy Nagakiba
9011400	Death Nagakiba
9011500	Godslayer Nagakiba
9011600	Frost Nagakiba
9011700	Aberrant Nagakiba
9011800	Bloodflame Nagakiba
9011900	Rotten Nagakiba
9012000	Storm Nagakiba
9012100	Mystic Nagakiba
9020000	Hand of Malenia
9030000	Meteoric Ore Blade
9030100	Heavy Meteoric Ore Blade
9030200	Keen Meteoric Ore Blade
9030300	Quality Meteoric Ore Blade
9030400	Glint Meteoric Ore Blade
9030500	Dragonkin Meteoric Ore Blade
9030600	Gravity Meteoric Ore Blade
9030700	Flame Meteoric Ore Blade
9030800	Golden Meteoric Ore Blade
9030900	Draconic Meteoric Ore Blade
9031000	Bestial Meteoric Ore Blade
9031100	Night Meteoric Ore Blade
9031200	Lava Meteoric Ore Blade
9040000	Rivers of Blood
9050000	Star Shadow
9060000	Moonveil
9070000	Dragonscale Blade
9080000	Serpentbone Blade
9080100	[ERROR]Heavy Serpentbone Blade
9080200	[ERROR]Keen Serpentbone Blade
9080300	[ERROR]Quality Serpentbone Blade
9080400	[ERROR]Fire Serpentbone Blade
9080500	[ERROR]Flame Art Serpentbone Blade
9080600	[ERROR]Lightning Serpentbone Blade
9080700	[ERROR]Sacred Serpentbone Blade
9080800	[ERROR]Magic Serpentbone Blade
9080900	[ERROR]Cold Serpentbone Blade
9081000	[ERROR]Poison Serpentbone Blade
9081100	[ERROR]Blood Serpentbone Blade
9081200	[ERROR]Occult Serpentbone Blade
9090000	Blade of Distant Light
9500000	Sword of Night
9900000	[ERROR]
9910000	[ERROR]
9911000	[ERROR]
9920000	[ERROR]
9930000	[ERROR]
10000000	Twinblade
10000100	Heavy Twinblade
10000200	Keen Twinblade
10000300	Quality Twinblade
10000400	Glint Twinblade
10000500	Dragonkin Twinblade
10000600	Gravity Twinblade
10000700	Flame Twinblade
10000800	Golden Twinblade
10000900	Draconic Twinblade
10001000	Bestial Twinblade
10001100	Night Twinblade
10001200	Lava Twinblade
10001300	Frenzy Twinblade
10001400	Death Twinblade
10001500	Godslayer Twinblade
10001600	Frost Twinblade
10001700	Aberrant Twinblade
10001800	Bloodflame Twinblade
10001900	Rotten Twinblade
10002000	Storm Twinblade
10002100	Mystic Twinblade
10010000	Godskin Peeler
10010100	Heavy Godskin Peeler
10010200	Keen Godskin Peeler
10010300	Quality Godskin Peeler
10010400	Glint Godskin Peeler
10010500	Dragonkin Godskin Peeler
10010600	Gravity Godskin Peeler
10010700	Flame Godskin Peeler
10010800	Golden Godskin Peeler
10010900	Draconic Godskin Peeler
10011000	Bestial Godskin Peeler
10011100	Night Godskin Peeler
10011200	Lava Godskin Peeler
10020000	Sulien's Razors
10030000	Twinned Knight Swords
10030100	Heavy Twinned Knight Swords
10030200	Keen Twinned Knight Swords
10030300	Quality Twinned Knight Swords
10030400	Glint Twinned Knight Swords
10030500	Dragonkin Twinned Knight Swords
10030600	Gravity Twinned Knight Swords
10030700	Flame Twinned Knight Swords
10030800	Golden Twinned Knight Swords
10030900	Draconic Twinned Knight Swords
10031000	Bestial Twinned Knight Swords
10031100	Night Twinned Knight Swords
10031200	Lava Twinned Knight Swords
10031300	Frenzy Twinned Knight Swords
10031400	Death Twinned Knight Swords
10031500	Godslayer Twinned Knight Swords
10031600	Frost Twinned Knight Swords
10031700	Aberrant Twinned Knight Swords
10031800	Bloodflame Twinned Knight Swords
10031900	Rotten Twinned Knight Swords
10032000	Storm Twinned Knight Swords
10032100	Mystic Twinned Knight Swords
10040000	Frozen Twinshards
10050000	Eleonora's Poleblade
10060000	Caimar's Battlestaff
10070000	Godwyn's Cragblades
10080000	Gargoyle's Twinblade
10080100	Gargoyle's Heavy Twinblade
10080200	Gargoyle's Keen Twinblade
10080300	Gargoyle's Quality Twinblade
10080400	Gargoyle's Glint Twinblade
10080500	Gargoyle's Dragonkin Twinblade
10080600	Gargoyle's Gravity Twinblade
10080700	Gargoyle's Flame Twinblade
10080800	Gargoyle's Golden Twinblade
10080900	Gargoyle's Draconic Twinblade
10081000	Gargoyle's Bestial Twinblade
10081100	Gargoyle's Night Twinblade
10081200	Gargoyle's Lava Twinblade
10090000	Gargoyle's Black Blades
10090100	Gargoyle's Heavy Black Blades
10090200	Gargoyle's Keen Black Blades
10090300	Gargoyle's Quality Black Blades
10090400	Gargoyle's Glint Black Blades
10090500	Gargoyle's Dragonkin Black Blades
10090600	Gargoyle's Gravity Black Blades
10090700	Gargoyle's Flame Black Blades
10090800	Gargoyle's Golden Black Blades
10090900	Gargoyle's Draconic Black Blades
10091000	Gargoyle's Bestial Black Blades
10091100	Gargoyle's Night Black Blades
10091200	Gargoyle's Lava Black Blades
10100000	Palm-Ax Twinblades
10110000	Gilded Quarterstaff
10200000	Galvanic Culling Blade
10205000	Galvanic Culling Blade
10500000	Euporia
10510000	Black Steel Twinblade
10510100	Heavy Black Steel Twinblade
10510200	Keen Black Steel Twinblade
10510300	Quality Black Steel Twinblade
10510400	Fire Black Steel Twinblade
10510500	Flame Art Black Steel Twinblade
10510600	Lightning Black Steel Twinblade
10510700	Sacred Black Steel Twinblade
10510800	Magic Black Steel Twinblade
10510900	Cold Black Steel Twinblade
10511000	Poison Black Steel Twinblade
10511100	Blood Black Steel Twinblade
10511200	Occult Black Steel Twinblade
11000000	Mace
11000100	Heavy Mace
11000200	Keen Mace
11000300	Quality Mace
11000400	Glint Mace
11000500	Dragonkin Mace
11000600	Gravity Mace
11000700	Flame Mace
11000800	Golden Mace
11000900	Draconic Mace
11001000	Bestial Mace
11001100	Night Mace
11001200	Lava Mace
11001300	Frenzy Mace
11001400	Death Mace
11001500	Godslayer Mace
11001600	Frost Mace
11001700	Aberrant Mace
11001800	Bloodflame Mace
11001900	Rotten Mace
11002000	Storm Mace
11002100	Mystic Mace
11010000	Club
11010100	Heavy Club
11010200	Keen Club
11010300	Quality Club
11010400	Glint Club
11010500	Dragonkin Club
11010600	Gravity Club
11010700	Flame Club
11010800	Golden Club
11010900	Draconic Club
11011000	Bestial Club
11011100	Night Club
11011200	Lava Club
11011300	Frenzy Club
11011400	Death Club
11011500	Godslayer Club
11011600	Frost Club
11011700	Aberrant Club
11011800	Bloodflame Club
11011900	Rotten Club
11012000	Storm Club
11012100	Mystic Club
11020000	Leaden Maul
11030000	Curved Club
11030100	Heavy Curved Club
11030200	Keen Curved Club
11030300	Quality Curved Club
11030400	Glint Curved Club
11030500	Dragonkin Curved Club
11030600	Gravity Curved Club
11030700	Flame Curved Club
11030800	Golden Curved Club
11030900	Draconic Curved Club
11031000	Bestial Curved Club
11031100	Night Curved Club
11031200	Lava Curved Club
11031300	Frenzy Curved Club
11031400	Death Curved Club
11031500	Godslayer Curved Club
11031600	Frost Curved Club
11031700	Aberrant Curved Club
11031800	Bloodflame Curved Club
11031900	Rotten Curved Club
11032000	Storm Curved Club
11032100	Mystic Curved Club
11040000	Warpick
11040100	Heavy Warpick
11040200	Keen Warpick
11040300	Quality Warpick
11040400	Glint Warpick
11040500	Dragonkin Warpick
11040600	Gravity Warpick
11040700	Flame Warpick
11040800	Golden Warpick
11040900	Draconic Warpick
11041000	Bestial Warpick
11041100	Night Warpick
11041200	Lava Warpick
11041300	Frenzy Warpick
11041400	Death Warpick
11041500	Godslayer Warpick
11041600	Frost Warpick
11041700	Aberrant Warpick
11041800	Bloodflame Warpick
11041900	Rotten Warpick
11042000	Storm Warpick
11042100	Mystic Warpick
11050000	Morning Star
11050100	Heavy Morning Star
11050200	Keen Morning Star
11050300	Quality Morning Star
11050400	Glint Morning Star
11050500	Dragonkin Morning Star
11050600	Gravity Morning Star
11050700	Flame Morning Star
11050800	Golden Morning Star
11050900	Draconic Morning Star
11051000	Bestial Morning Star
11051100	Night Morning Star
11051200	Lava Morning Star
11051300	Frenzy Morning Star
11051400	Death Morning Star
11051500	Godslayer Morning Star
11051600	Frost Morning Star
11051700	Aberrant Morning Star
11051800	Bloodflame Morning Star
11051900	Rotten Morning Star
11052000	Storm Morning Star
11052100	Mystic Morning Star
11060000	Varré's Bouquet
11060100	Heavy Varré's Bouquet
11060200	Keen Varré's Bouquet
11060300	Quality Varré's Bouquet
11060400	Glint Varré's Bouquet
11060500	Dragonkin Varré's Bouquet
11060600	Gravity Varré's Bouquet
11060700	Flame Varré's Bouquet
11060800	Golden Varré's Bouquet
11060900	Draconic Varré's Bouquet
11061000	Bestial Varré's Bouquet
11061100	Night Varré's Bouquet
11061200	Lava Varré's Bouquet
11070000	Spiked Club
11070100	Heavy Spiked Club
11070200	Keen Spiked Club
11070300	Quality Spiked Club
11070400	Glint Spiked Club
11070500	Dragonkin Spiked Club
11070600	Gravity Spiked Club
11070700	Flame Spiked Club
11070800	Golden Spiked Club
11070900	Draconic Spiked Club
11071000	Bestial Spiked Club
11071100	Night Spiked Club
